row,p_coef,i_coef,p_star,difference
34988,0.1,0.4,20,7.732009136185896
34989,0.0,1.0,10,0.1410321134677996
34990,1.0,0.5,35,0.9873841328165868
34991,0.5,0.7,15,4.009126260795907
34992,2.0,10.0,10,0.7743118208928683
34993,1.0,3.0,25,0.985704909116036
34994,0.0,2.0,30,1.4762973885006891
34995,0.0,2.0,25,0.6336275980712021
34996,0.2,9.0,35,1.4087595286417312
34997,5.0,4.0,35,5.760646631733298
34999,0.8,0.5,25,2.599146814035524
35000,7.0,0.2,10,0.4217232463454321
35002,0.0,4.0,20,0.4223362596820283
35004,1.0,3.0,25,0.4922733906674361
35005,2.0,4.0,15,1.6861000955810024
35006,8.0,10.0,30,0.2808921168553944
35007,0.0,2.0,15,0.0712205655690301
35008,0.1,3.0,25,1.4785843602709612
35009,0.6,0.5,20,25.93936387932972
35011,0.7,0.8,35,0.9151861470076996
35012,0.0,1.0,25,2.1101973839685053
35013,0.0,2.0,20,1.8989111747184169
35014,0.2,0.5,20,3.58420435497923
35015,1.0,0.5,25,6.611370211065903
35016,0.1,0.2,30,11.598758104672548
35017,0.0,2.0,30,1.899426696157735
35018,3.0,10.0,20,0.9844670278328628
35020,0.0,1.0,25,0.6329321785363193
35021,1.0,9.0,15,1.5482937109592312
35024,0.9,0.6,30,1.197131940000565
35025,0.6,3.0,10,1.898255322663044
35026,3.0,5.0,15,0.4929063751945177
35028,0.2,2.0,35,2.5293877271035408
35029,0.8,4.0,10,0.7043947120272929
35030,0.0,2.0,30,1.055627603564485
35031,0.0,1.0,25,0.8438192782372509
35032,0.0,2.0,25,0.7051267008880728
35035,0.5,0.1,30,38.52233318953523
35036,0.0,4.0,25,0.6346647775352645
35037,1.0,0.5,25,0.2117490629475042
35038,0.0,1.0,10,0.5628767719351648
35039,0.0,4.0,35,0.4235005404219114
35040,0.0,2.0,20,0.1418621434980096
35041,0.6,9.0,15,1.2671119112521554
35042,2.0,4.0,25,0.4224957231666373
35043,10.0,7.0,30,0.1408976283761163
35044,6.0,2.0,25,0.705580163609568
35045,1.0,0.5,35,1.0536278929105434
35046,2.0,9.0,20,1.2665133069704453
35047,0.5,5.0,20,1.1939264569840864
35048,7.0,3.0,35,0.2818226569719186
35050,0.0,2.0,25,0.5647110119326735
35051,0.0,1.0,35,0.8439238209785174
35052,0.0,4.0,30,1.196375310434167
35053,2.0,7.0,15,0.7033433850703208
35054,0.1,0.5,20,0.9851455910579644
35055,2.0,4.0,30,1.6869326295052929
35057,0.6,0.2,15,1.6867309510056376
35058,2.0,4.0,20,1.615942571642209
35060,3.0,10.0,20,2.036513539320043
35061,0.8,1.0,30,19.470343467574164
35062,0.3,10.0,10,1.1955897117983945
35063,1.0,3.0,35,0.773687978148792
35064,0.0,1.0,25,1.4068356078066078
35065,1.0,3.0,30,1.546249208731305
35066,0.0,1.0,15,1.82940253541672
35068,2.0,4.0,30,0.8450132974029367
35069,1.0,10.0,30,0.493751266975921
35070,5.0,0.7,10,0.3520439144565674
35071,0.0,1.0,15,1.0549368840296376
35072,0.0,1.0,30,0.3528012310251043
35074,0.0,2.0,15,0.5620911566820244
35075,1.0,3.0,20,0.7746301838740344
35076,0.0,4.0,15,0.6334276380352275
35077,2.0,0.9,20,6.746841208871727
35078,2.0,6.0,35,2.6051275024597924
35079,0.0,0.5,25,4.220058944593666
35081,1.0,3.0,35,0.7026215614643245
35082,0.3,5.0,25,0.3535100818201533
35083,0.7,5.0,30,3.373929630603993
35085,0.9,1.0,10,0.8440487206030269
35086,0.0,2.0,10,0.773891894817897
35087,4.0,0.2,20,2.04020279244362
35088,0.6,0.2,10,1.2656514458082908
35089,0.2,3.0,35,1.5495771469619557
35090,0.9,7.0,35,1.6203057478224414
35092,0.0,4.0,35,2.108768869625096
35093,2.0,4.0,20,0.983915595034582
35094,0.0,4.0,15,0.2114346780663627
35095,0.5,4.0,30,2.182799383098838
35096,2.0,4.0,15,0.7745597450941419
35097,5.0,0.6,35,1.5493768851892007
35098,0.0,2.0,25,0.7033207375103796
35099,0.6,0.4,15,32.05975960566107
35100,0.7,5.0,20,2.459670058104149
35101,0.0,2.0,35,1.2655904814600394
35102,1.0,0.5,35,1.686374932951134
35103,0.5,0.6,30,5.902997964995185
35104,0.0,2.0,20,0.4226724340648129
35105,4.0,10.0,20,1.616987469374652
35108,4.0,3.0,25,2.9496427313303077
35109,7.0,0.5,15,0.6344958941617893
35110,0.0,2.0,25,1.2640330659506116
35112,7.0,1.0,15,0.6334776294137328
35113,1.0,0.5,35,2.0379176024048498
35116,2.0,4.0,10,0.6340608444623905
35117,1.0,0.5,20,0.7042467285988518
35119,1.0,3.0,35,1.0543931329997394
35120,1.0,3.0,35,1.1951066742300176
35122,1.0,0.5,30,1.3361095508132772
35124,5.0,6.0,25,0.5643838595537485
35126,0.0,2.0,25,1.0552781855525346
35127,1.0,3.0,25,0.9866813152867068
35129,0.0,4.0,25,0.3527462486342676
35131,2.0,4.0,20,1.4763064486373514
35132,0.4,0.6,35,8.151656278664795
35133,9.0,2.0,15,0.2110209447767523
35135,10.0,0.6,30,4.290331807672203
35136,0.2,1.0,10,3.232952393896346
35137,5.0,0.5,35,1.0540865446028285
35138,1.0,3.0,15,1.1255386361888349
35139,2.0,4.0,15,0.2827232843103493
35140,5.0,2.0,10,2.389277220713006
35141,0.3,4.0,30,0.7064311428205283
35145,0.9,0.2,30,1.4764739431134677
35146,6.0,0.5,15,0.6336208781090598
35147,0.0,1.0,30,1.125212112796535
35148,0.0,0.3,20,6.680119270421576
35149,0.4,6.0,20,1.899537615451509
35150,0.6,2.0,15,0.704316392867872
35151,0.0,2.0,15,1.969806289834347
35152,3.0,0.6,30,4.285928818445344
35153,0.5,0.6,20,10.055233258049308
35154,10.0,0.2,15,0.3512424554582445
35156,0.9,1.0,35,1.8273688969391548
35157,0.0,4.0,35,1.056582442091102
35158,9.0,0.6,25,4.924053195867892
35159,0.3,7.0,15,0.9847972238043532
35160,0.0,2.0,15,3.725915218875629
35161,1.0,3.0,15,1.05513736603897
35163,0.8,5.0,35,2.1809542482680904
35165,2.0,9.0,10,1.4065252939329405
35166,0.4,3.0,10,5.341715732566426
35169,2.0,4.0,35,1.9004934266793596
35170,4.0,0.1,30,0.636213536301983
35171,1.0,3.0,25,0.5631076795251531
35172,10.0,10.0,15,3.1631967322459094
35173,0.0,1.0,35,1.0562965774711914
35175,2.0,7.0,30,1.8299902537308093
35176,2.0,4.0,10,0.1407673798333135
35177,0.0,1.0,30,1.40700910409866
35178,0.3,0.3,15,7.38034021652596
35179,0.0,1.0,35,0.3524290999176394
35180,0.0,4.0,25,0.1426117181310644
35181,0.1,0.1,15,5.130813136149222
35182,0.9,8.0,10,0.4928067088228598
35183,0.0,1.0,25,1.3367518155613816
35184,0.0,2.0,25,0.7039997715536943
35186,0.3,1.0,15,11.7388433594501
35188,0.1,6.0,15,0.5633720258827228
35189,0.0,4.0,25,1.2675200715658548
35190,0.0,2.0,20,1.125968429456469
35191,2.0,4.0,20,1.6887995154057591
35193,1.0,3.0,30,0.7735412529374193
35195,1.0,3.0,35,6.0509239248938025
35196,0.8,4.0,30,1.4788987090670336
35197,0.0,2.0,20,1.2641855765862555
35198,0.4,0.6,15,6.957911321390388
35199,0.0,3.0,15,0.2115266043854813
35200,0.1,2.0,30,8.86157746345407
35201,0.0,4.0,25,0.7741193205663492
35202,1.0,0.5,15,0.0716100403912074
35204,1.0,3.0,20,0.2822100245064014
35205,0.7,0.6,30,2.4627870238196232
35206,0.0,3.0,25,0.7045822955412016
35207,1.0,2.0,15,2.249442661149904
35208,0.1,0.4,30,3.376329458174192
35210,1.0,1.0,35,7.104627793053835
35211,1.0,3.0,20,0.9143123818780694
35213,1.0,0.5,15,0.9854273047120676
35214,4.0,8.0,20,5.626630226126877
35215,1.0,3.0,35,1.689232485030657
35217,3.0,6.0,15,0.7024667871029404
35218,0.6,0.5,30,16.523397070406126
35220,1.0,3.0,10,0.4927576937772553
35221,0.8,0.5,10,1.546410168474334
35222,5.0,3.0,30,0.916073261238374
35223,1.0,0.5,35,1.406605470961627
35224,0.0,2.0,10,0.0711108626971874
35226,1.0,0.5,30,0.4243585414899229
35227,1.0,3.0,25,1.6857737306740803
35230,0.0,2.0,20,0.3526336075624963
35231,0.0,4.0,15,0.070817937940582
35232,5.0,0.2,35,2.3941119577927417
35233,9.0,3.0,10,0.1406705133823784
35234,0.0,2.0,25,0.0713665597093866
35235,0.0,4.0,25,0.9145099401837262
35236,0.0,3.0,15,1.1250838843012376
35237,0.0,4.0,20,0.6332514198126642
35238,1.0,0.5,35,0.915689840891817
35239,0.4,0.5,25,1.336960584963628
35240,1.0,0.5,15,0.6335800376903773
35241,2.0,4.0,25,1.0560523988005848
35242,1.0,3.0,35,0.9827541435133657
35243,0.9,0.5,15,1.125001056123594
35244,0.0,10.0,25,1.6899337248451571
35246,0.0,2.0,25,0.7027705211035444
35247,0.0,2.0,10,0.1414300338144363
35248,1.0,3.0,35,0.4940487827388162
35249,0.0,4.0,35,0.915240794701929
35250,6.0,0.8,25,0.2822768942838323
35251,0.0,1.0,25,0.5651321470686703
35252,0.1,0.4,35,49.70101827528022
35253,0.6,5.0,15,2.2515857681508957
35254,0.7,0.4,10,7.3127540567827
35255,2.0,4.0,10,0.4930804752585853
35256,1.0,3.0,15,1.1940691455733488
35257,0.0,1.0,10,1.1250237309396738
35258,0.6,0.9,25,3.020472796594324
35261,0.0,4.0,35,1.900387063859906
35262,0.0,2.0,10,0.3519488880580796
35263,1.0,0.5,15,0.2112691109194671
35264,1.0,0.5,25,0.0717187596057131
35265,0.0,2.0,30,0.2117255208593924
35268,0.8,4.0,35,1.198929859126351
35269,0.0,4.0,25,0.8440780590227082
35271,0.6,6.0,30,1.1989675724050963
35273,1.0,0.5,15,0.1410184841761568
35274,1.0,0.5,30,1.7565828010803417
35275,1.0,0.5,25,2.3218448131199514
35276,0.9,0.3,20,0.7051872853632242
35277,0.6,0.9,20,6.395108014072095
35279,8.0,8.0,15,0.9130797551011264
35280,10.0,0.6,30,2.598741055726972
35281,0.01,0.9,35,3.2366643291239323
35282,0.0,8.0,25,3.7228097025361215
35283,0.0,3.0,25,0.7744732040772391
35284,0.0,1.0,20,1.0548092827844888
35286,0.0,2.0,30,0.915593340128746
35287,0.0,2.0,15,0.3524239001129086
35289,1.0,0.5,25,0.9832138606982408
35291,0.1,0.9,15,1.1961446373820683
35293,0.9,1.0,35,1.8309194231086376
35294,0.0,1.0,35,0.2824662743003401
35296,0.2,0.6,25,5.481838453245689
35297,0.3,9.0,25,1.337486635425882
35298,0.8,0.6,20,5.270961033570426
35299,0.0,4.0,30,1.2674651601458615
35300,0.0,2.0,15,0.2824683180944189
35301,0.0,2.0,15,0.0710779023407734
35302,0.0,1.0,15,0.6334835731650363
35303,1.0,0.1,30,7.314036276668768
35304,0.0,3.0,10,0.9134691880550552
35305,10.0,0.1,10,0.1405898362071278
35307,8.0,0.1,10,1.4064431476027526
35308,0.1,3.0,10,1.0550284231146607
35309,0.0,1.0,15,0.2825939102053922
35310,0.3,8.0,25,1.196329233698532
35312,1.0,3.0,20,1.546442368846647
35313,0.9,10.0,25,2.5997655039675225
35315,0.0,2.0,20,0.9836456959441362
35316,8.0,6.0,10,0.2814690117038125
35318,5.0,0.4,35,1.6147773020417553
35319,0.0,4.0,30,1.686260524643786
35320,9.0,8.0,35,0.3513441219824784
35321,0.0,4.0,30,0.9145207602617766
35322,1.0,3.0,10,0.4225489710989487
35323,2.0,4.0,30,0.4230671343272174
35324,0.9,5.0,25,1.0572394886317795
35325,2.0,4.0,25,0.91562580599377
35327,1.0,0.5,10,1.758829949201953
35328,5.0,0.2,35,2.604631379497686
35329,6.0,8.0,20,3.446972916012978
35330,1.0,2.0,20,0.9838527344279128
35331,0.0,3.0,30,0.5632545683461077
35332,1.0,3.0,35,0.5635299054839891
35333,0.5,7.0,25,0.8431941847285227
35334,4.0,0.9,10,0.2820857997833217
35335,9.0,4.0,25,0.4915372305978742
35336,6.0,2.0,15,1.826503517270444
35337,2.0,4.0,30,1.4049032885982662
35340,10.0,5.0,30,2.810048216009971
35341,0.5,0.8,10,0.7737473242285944
35342,2.0,0.1,15,3.868679938703644
35344,0.2,1.0,30,2.7435239482710987
35345,1.0,0.5,30,0.0012468997466177
35346,0.0,0.3,30,9.351451268810337
35347,0.8,0.8,35,3.941457550187608
35348,9.0,0.6,20,0.2108570867641077
35349,0.6,0.8,30,6.74565666823347
35350,1.0,3.0,35,1.1236539518417956
35351,0.6,0.7,30,4.42581812609318
35352,1.0,0.5,10,0.3522630112613312
35354,0.0,1.0,25,1.123958922116704
35355,0.8,4.0,25,0.6349748914455988
35356,0.0,0.4,35,16.73043624065386
35357,0.0,5.0,30,1.6904416061586387
35358,0.4,0.2,30,41.68638974844218
35359,0.5,7.0,25,0.2830848459577986
35360,0.4,0.8,15,8.71579007354353
35361,0.0,2.0,35,0.9156372260352637
35365,0.0,3.0,20,0.423400257634146
35366,0.0,1.0,20,0.7743488283883586
35367,6.0,0.4,30,3.236790475783387
35369,0.0,2.0,35,1.334253567033894
35371,0.4,7.0,20,2.179021132874551
35372,0.8,0.7,25,0.8457829305092117
35373,0.0,2.0,15,0.6336123616138458
35374,3.0,10.0,25,3.2333108666951773
35375,0.7,0.9,30,3.794346150975241
35376,1.0,0.5,25,5.626323106585892
35377,0.0,0.7,25,9.91113689379561
35378,1.0,0.5,20,0.422445988189307
35381,0.0,2.0,35,0.773468332346475
35382,6.0,0.8,25,0.9869910656300735
35383,0.3,0.3,30,25.94399570017404
35384,0.8,5.0,20,1.9002894085542843
35385,0.5,0.9,35,1.7579014214911952
35386,2.0,4.0,20,0.7749978149509076
35388,1.0,0.5,15,0.2822932744682553
35389,2.0,4.0,15,0.7742071579943524
35390,0.1,2.0,15,1.8996102746696175
35391,1.0,3.0,20,0.8448011371044002
35392,0.9,2.0,25,2.7435773795434857
35393,1.0,3.0,35,1.0559043190405175
35394,0.4,0.8,35,2.669498656453211
35395,1.0,3.0,10,0.4928186435132371
35398,0.0,1.0,15,0.0720295518966143
35399,1.0,3.0,10,0.4931797217046911
35400,2.0,4.0,30,0.7749140521560198
35402,0.6,4.0,30,1.8303515683919815
35403,0.2,0.2,20,19.19404856949047
35405,0.0,2.0,30,0.7743891378519736
35407,3.0,0.8,10,0.2820170627338472
35408,9.0,9.0,15,1.2670373050477597
35409,6.0,10.0,15,0.0707017767418385
35410,0.0,1.0,30,0.6349931570482461
35411,3.0,9.0,35,2.5988885263528374
35412,1.0,0.5,35,1.479474214590991
35415,0.5,1.0,20,5.8333315584612295
35416,0.6,0.2,15,1.1243761299599413
35417,1.0,0.1,35,2.6033594689777804
35418,0.3,0.2,30,24.88891831124316
35419,1.0,4.0,25,3.1668618977935568
35420,0.0,9.0,15,1.1945491867733358
35421,8.0,0.5,30,2.251817723075117
35422,0.4,6.0,10,1.687755266823288
35425,0.9,0.2,25,4.917925425910139
35426,0.0,1.0,20,0.7735789006012723
35428,4.0,0.7,35,11.947599769310337
35431,0.1,7.0,25,1.197127683367433
35432,1.0,3.0,30,0.563410451689287
35433,0.0,2.0,10,0.0710632440259662
35434,0.0,2.0,25,0.984767867152886
35435,0.0,1.0,10,0.7739014568010574
35436,1.0,0.5,35,0.4230626105380777
35437,0.3,0.1,30,7.593763951099964
35438,0.4,0.9,15,2.037193171468277
35440,0.2,0.3,30,4.005687957075759
35441,0.5,8.0,35,0.7761086039338467
35443,4.0,7.0,20,0.7023915118900259
35445,0.0,3.0,30,1.1266436215093547
35446,0.0,1.0,30,0.6340475912655137
35448,0.5,9.0,30,0.7752077077090638
35449,7.0,0.9,20,2.810532149910003
35452,0.0,4.0,30,1.1961360006867423
35453,3.0,0.7,30,2.81613544550034
35455,4.0,5.0,10,0.2110681670735887
35456,1.0,0.6,20,1.4766732631337236
35457,6.0,0.9,25,0.4947000293282446
35459,0.9,9.0,30,1.5483150546616846
35460,0.1,0.7,20,4.919435566347129
35461,0.0,4.0,35,0.2115554100771755
35462,0.4,5.0,35,1.056901161473463
35463,0.8,0.8,35,0.4942377848443744
35464,0.4,7.0,35,0.4943170143742215
35465,1.0,3.0,15,0.3525005881222194
35466,0.8,8.0,20,1.479019815637682
35468,0.1,0.8,25,1.756591570271932
35469,0.0,4.0,10,0.7037009813836708
35471,1.0,3.0,35,0.5638165084994098
35472,0.4,0.4,25,5.059683426282528
35473,0.0,3.0,35,0.7739026965849956
35474,0.0,2.0,15,0.5626462041230633
35475,0.0,2.0,20,1.1962117834558876
35476,9.0,8.0,35,0.4914093421125187
35477,3.0,8.0,15,1.0538161600086031
35478,0.5,0.9,10,3.443608013184079
35479,0.8,6.0,25,1.6864731921139473
35480,0.0,4.0,15,0.3524233436750528
35481,1.0,3.0,15,1.0557569577012984
35482,0.2,0.9,30,0.9849295614032378
35483,0.5,0.2,20,7.594669934675066
35484,5.0,9.0,25,2.318405449842807
35486,1.0,0.5,25,0.916087135944573
35487,1.0,3.0,25,1.6887948771629775
35488,5.0,0.2,35,1.832089634571158
35489,0.0,4.0,15,0.5624480511795342
35490,3.0,0.8,25,2.3231566660694867
35491,0.3,2.0,25,8.434053946638372
35493,0.3,7.0,15,0.7754945635425576
35494,10.0,0.6,30,0.3518371377300227
35497,0.0,2.0,30,0.6350864635150417
35498,0.6,0.4,20,3.37675951146275
35499,0.0,2.0,20,0.9139899860529824
35500,0.2,7.0,35,0.8455732882473512
35501,0.0,3.0,35,1.1268401053347086
35502,0.0,4.0,25,0.8442443515732219
35503,0.0,2.0,15,3.375439222006868
35504,0.5,0.9,10,2.178839609064105
35507,2.0,4.0,35,0.6342299986114286
35508,0.0,2.0,35,1.19349163454093
35509,1.0,0.5,25,1.1236292060915307
35510,0.4,4.0,25,0.2837982166784236
35511,0.0,2.0,20,0.9148250089114364
35512,1.0,3.0,25,0.8451174802698382
35513,0.01,7.0,35,1.828569105075206
35514,0.6,0.1,20,1.4082406183110523
35515,1.0,3.0,35,0.7762357670520252
35516,0.5,0.7,20,2.2472502520524493
35517,0.1,0.8,15,4.919655506439538
35518,0.8,4.0,30,1.7601493455914978
35520,6.0,10.0,15,3.0211305539262074
35521,2.0,4.0,35,0.6341694125949466
35522,0.5,9.0,35,0.3557377780968362
35523,4.0,3.0,35,1.4047753256325135
35524,0.3,7.0,35,2.3873548073978146
35525,7.0,0.6,25,1.2681487760245584
35528,0.5,0.2,15,10.054638712173722
35529,0.9,5.0,35,1.6857828889584845
35530,2.0,4.0,20,2.1796308917355898
35531,0.5,0.3,25,2.600680129483889
35532,0.8,0.8,20,3.0244493471449667
35533,0.6,7.0,30,0.983621819360895
35534,0.5,6.0,20,1.40736581856439
35536,0.1,0.9,10,0.4229104293954071
35537,1.0,3.0,10,1.0545596511429318
35538,0.2,0.5,10,0.8439149755699447
35539,3.0,0.2,30,5.06501622667628
35540,1.0,3.0,25,0.7040564465773258
35541,1.0,3.0,25,4.428152641981247
35542,0.0,2.0,15,0.7033908218635112
35543,0.9,6.0,20,1.3372374621112666
35545,0.0,4.0,20,0.7749065757927518
35546,2.0,4.0,35,5.8332520252389495
35547,0.0,0.6,35,3.798172167564994
35548,0.8,0.9,35,32.83333915900126
35549,0.0,2.0,10,0.4927859795372704
35550,0.0,2.0,15,1.8266229874874569
35551,0.6,0.5,20,9.769686196463017
35552,4.0,0.5,25,3.442405770393984
35553,0.9,10.0,15,2.1796817939847486
35554,0.3,0.9,20,0.7743188062380266
35555,1.0,3.0,35,1.5483130309151232
35556,0.9,1.0,15,6.536679396191286
35557,0.1,0.3,25,3.584628388378582
35559,0.0,7.0,35,0.985926022110533
35560,4.0,0.6,30,3.652924979308328
35561,0.7,0.5,35,2.461902769218897
35562,0.2,0.2,35,16.0969495331462
35563,0.6,0.2,10,13.848360669359478
35564,0.2,9.0,15,0.3525480939970311
35567,0.6,0.7,20,0.563079303094443
35568,0.0,0.9,10,1.7577297653737034
35569,4.0,0.9,20,0.8458903352761826
35570,6.0,0.1,20,0.2829933723715427
35572,0.4,8.0,10,0.4226094171727164
35573,0.1,10.0,15,0.6336265581346847
35574,1.0,0.5,15,0.91411976189457
35575,1.0,0.5,10,1.5473997929929464
35576,0.8,3.0,20,0.9147412880947304
35577,0.3,0.3,20,13.21873818790558
35578,0.4,0.7,10,1.196649273445833
35579,5.0,0.4,20,1.5447340590380794
35580,2.0,4.0,30,3.091826932447381
35583,0.0,1.0,35,0.7045338186530543
35584,5.0,0.1,25,2.6690885542772573
35585,1.0,0.5,20,0.3524436802117208
35586,1.0,0.5,20,0.0707403025910018
35587,0.2,3.0,10,0.9854318466536052
35589,0.0,3.0,10,0.4222952321389996
35591,1.0,0.5,10,0.6331917774803371
35592,0.0,2.0,10,0.0709047079073466
35594,0.9,5.0,25,1.4090452697835616
35595,2.0,4.0,15,1.75807537414169
35596,0.0,1.0,25,1.3374685335856045
35597,0.0,4.0,15,0.4229733206884978
35599,0.7,4.0,15,1.2663762856837533
35600,0.5,10.0,20,1.1963612739707417
35601,0.3,6.0,10,0.2818330317575794
35602,0.9,0.1,35,4.221710068105185
35603,0.0,3.0,15,2.250106638871391
35604,4.0,0.5,35,1.1950810394299438
35605,1.0,0.5,30,0.5637083038118256
35606,0.0,2.0,25,2.249805415814661
35607,0.0,1.0,15,0.4227963953367628
35608,0.0,1.0,20,1.1963050644031887
35609,0.3,9.0,10,0.3521840595262357
35611,0.0,4.0,30,1.617067590228075
35612,0.0,0.5,15,1.1963154919277992
35613,6.0,0.1,15,1.3376350480360042
35614,0.0,3.0,35,1.407634902890261
35615,0.0,0.4,35,39.92942809073468
35617,0.0,2.0,25,0.915556605334574
35618,7.0,8.0,10,0.2111503297524928
35619,0.0,1.0,20,1.1247038259376492
35620,0.4,0.8,25,2.950812130192042
35621,0.5,7.0,10,0.3522670804162615
35623,1.0,0.5,30,0.7058671808526062
35624,0.3,0.2,35,3.302870051881574
35625,1.0,3.0,30,4.498209546888719
35627,0.0,4.0,10,0.2114302779930827
35628,0.0,1.0,35,3.162769646077015
35629,0.0,2.0,15,0.2119207192602541
35630,0.9,6.0,15,2.2485718398083305
35631,5.0,1.0,15,3.935032046345412
35632,0.8,0.9,10,4.708976830530793
35633,7.0,7.0,15,0.8448566650257661
35634,0.9,0.3,20,2.248071927381079
35637,0.4,8.0,15,1.75937020725123
35638,0.4,3.0,10,0.7742817551804295
35639,0.2,3.0,35,3.793417247444413
35640,5.0,5.0,20,0.9849321815240586
35644,0.5,0.7,10,3.724813713184072
35646,6.0,0.8,35,22.07172300772141
35647,0.9,0.5,10,3.0944278859003624
35648,0.6,7.0,30,1.478799644273173
35650,0.0,0.8,35,2.533908695449771
35651,0.0,1.0,25,0.2122172821742101
35652,0.9,9.0,20,0.7725072100588948
35653,2.0,0.2,20,0.5639870502791613
35654,0.0,4.0,30,0.3532042495194538
35655,0.0,2.0,15,0.1415040653859378
35656,3.0,9.0,20,0.5631359271950016
35657,0.0,0.7,20,1.7590262055390982
35658,0.0,2.0,10,0.1413670804162512
35659,1.0,0.5,35,2.462243674367452
35660,0.9,3.0,30,1.7594822334054925
35661,0.0,1.0,35,1.127060560197858
35662,0.7,0.1,35,4.005461387569694
35663,2.0,1.0,25,1.6861034103823904
35664,0.0,4.0,20,0.2827793665852303
35666,0.0,4.0,10,0.2117144300057543
35667,1.0,0.6,35,0.9155965528884372
35668,2.0,4.0,35,0.2815949711600165
35670,0.9,6.0,15,0.6340268203070387
35673,1.0,3.0,10,0.3524010490432054
35674,0.0,4.0,10,1.5463578151494248
35676,4.0,5.0,25,1.125614451338147
35678,3.0,0.8,35,1.761305604327532
35679,5.0,9.0,30,3.799735324625296
35680,0.0,3.0,35,1.4084206561478068
35681,0.4,0.3,25,0.5634725305337618
35682,0.0,3.0,15,0.9143020928342782
35683,2.0,9.0,25,1.1952625102695134
35686,0.0,1.0,15,0.0711302337718287
35687,0.0,1.0,35,0.9139205580280088
35689,2.0,4.0,30,1.3376744409924832
35690,0.0,3.0,20,1.1966619969482108
35691,2.0,4.0,25,1.6192101933346643
35692,0.0,2.0,30,1.9706458943753933
35693,1.0,3.0,15,3.0240663852351144
35694,10.0,0.1,25,3.939785413769913
35696,0.0,2.0,25,0.6347925697194601
35697,0.4,8.0,15,1.2664464464430267
35698,4.0,0.1,30,0.3541409459212659
35699,0.0,3.0,30,0.844247762443989
35700,0.1,0.8,20,2.040151171883286
35701,2.0,3.0,10,2.811453495242155
35702,0.6,0.9,15,6.67718474797813
35703,0.7,0.8,25,0.7051995545181251
35704,0.0,0.2,25,1.688421388192416
35705,0.0,2.0,10,0.4220190711386573
35706,0.0,2.0,15,0.4933210684682425
35707,1.0,0.5,15,0.7035018920865284
35709,9.0,6.0,35,0.84295525150306
35710,0.0,1.0,30,1.5457280235294952
35711,1.0,0.5,30,1.1265288056886495
35713,1.0,0.5,30,0.9856267884151588
35715,0.0,2.0,25,2.038630020386311
35716,0.0,1.0,20,0.9862430528274704
35717,0.2,0.8,15,0.8443556018280169
35719,0.2,5.0,25,1.056870070589265
35720,1.0,3.0,15,0.3527365176855328
35722,0.0,1.0,25,1.1952704557939835
35723,0.2,0.4,35,32.89860809422301
35724,1.0,0.2,10,1.6168037039705003
35725,0.0,4.0,10,0.4220786063417394
35726,1.0,3.0,25,0.4227434019898552
35727,10.0,0.2,25,1.264357465590333
35728,0.2,0.9,15,24.956001907794477
35731,0.0,1.0,10,1.055024248634273
35732,0.0,1.0,20,0.0715509107333538
35734,0.01,2.0,35,2.462205070644175
35736,2.0,0.9,30,1.685036396130157
35737,0.0,2.0,20,0.8437893506882501
35739,0.0,1.0,30,0.633818383633006
35740,1.0,3.0,30,1.3370886932584911
35742,3.0,0.5,30,2.106152423856336
35743,0.8,2.0,15,0.6341151285104365
35744,0.4,10.0,10,0.7749457945492688
35745,0.4,0.8,20,14.761327623477952
35746,0.5,0.3,30,2.182358544233508
35747,0.9,3.0,35,0.846188987392873
35748,0.0,2.0,25,0.7735372857447587
35752,0.0,1.0,15,0.7041204692953515
35754,7.0,7.0,25,1.475642451094016
35755,1.0,3.0,30,0.7032175583056359
35756,0.7,2.0,25,4.1456160814386935
35757,0.8,0.4,35,3.0220103791926918
35759,1.0,0.5,35,1.474720812939756
35761,0.0,1.0,35,1.196681244239734
35762,0.0,6.0,25,0.4937025356609119
35763,0.6,5.0,15,1.6187091503799271
35764,4.0,9.0,20,1.1958776309243548
35765,0.0,2.0,35,0.4224958013091928
35767,2.0,4.0,10,0.2117010589617294
35768,1.0,3.0,30,1.1958746691304638
35769,5.0,0.7,25,4.15079587304283
35770,1.0,0.5,10,0.141484992538154
35771,0.9,0.2,30,13.852836850459092
35772,1.0,3.0,10,0.0712407331766069
35773,1.0,0.5,25,0.634311903042736
35774,0.7,7.0,10,0.3524851571366483
35775,0.0,2.0,25,0.634121053987144
35776,0.8,8.0,20,1.7595008229864808
35777,0.3,10.0,10,2.4607256850489616
35778,0.5,1.0,25,4.988324825052652
35779,0.0,2.0,25,2.3911337048096435
35780,1.0,0.5,30,0.9840031067842396
35781,1.0,3.0,35,1.0561314830315514
35782,0.7,0.3,35,3.021331221286692
35783,0.3,0.8,30,1.405500991027524
35784,0.0,3.0,30,4.427022460023727
35786,2.0,4.0,10,0.4220571442487832
35788,0.0,1.0,25,1.5485589789421592
35791,1.0,3.0,20,2.179305071932156
35792,0.8,8.0,35,1.9664714984435372
35794,1.0,0.5,30,1.2648071972411312
35795,0.9,10.0,20,1.3378881613970943
35799,0.0,2.0,30,1.2653038240912782
35801,0.3,0.4,25,3.305559428113769
35802,0.6,0.1,30,31.00678292093229
35803,2.0,0.7,25,1.3387536371653823
35804,2.0,7.0,15,0.3528386478926943
35805,0.0,2.0,15,0.7040312773979824
